GoalID,GoalDesc,TargetID,TargetDesc,Indicator,Region,NumDataPoints,Count,TotalCountries,Ratio,WorldAvailability
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.2 - Proportion of local breeds classified as being at risk, not-at-risk or at unknown level of risk of extinction",Eastern Asia,At least 1 data point,4,6,0.67,0.8
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.2 - Proportion of local breeds classified as being at risk, not-at-risk or at unknown level of risk of extinction",South-eastern Asia,At least 1 data point,8,11,0.73,0.8
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.2 - Proportion of local breeds classified as being at risk, not-at-risk or at unknown level of risk of extinction",Western Asia,At least 1 data point,9,13,0.69,0.8
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.2 - Proportion of local breeds classified as being at risk, not-at-risk or at unknown level of risk of extinction",Developed regions,At least 1 data point,48,55,0.87,0.8
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.2 - Proportion of local breeds classified as being at risk, not-at-risk or at unknown level of risk of extinction",Oceania,At least 1 data point,12,20,0.6,0.8
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.2 - Proportion of local breeds classified as being at risk, not-at-risk or at unknown level of risk of extinction",Sub-Saharan Africa,At least 1 data point,43,51,0.84,0.8
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.2 - Proportion of local breeds classified as being at risk, not-at-risk or at unknown level of risk of extinction",Latin America and the Caribbean,At least 1 data point,34,48,0.71,0.8
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.2 - Proportion of local breeds classified as being at risk, not-at-risk or at unknown level of risk of extinction",Northern Africa,At least 2 data points,0,6,0,0
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.2 - Proportion of local breeds classified as being at risk, not-at-risk or at unknown level of risk of extinction",Southern Asia,At least 2 data points,0,9,0,0
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.2 - Proportion of local breeds classified as being at risk, not-at-risk or at unknown level of risk of extinction",Caucasus and Central Asia,At least 2 data points,0,8,0,0
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.2 - Proportion of local breeds classified as being at risk, not-at-risk or at unknown level of risk of extinction",Eastern Asia,At least 2 data points,0,6,0,0
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.2 - Proportion of local breeds classified as being at risk, not-at-risk or at unknown level of risk of extinction",South-eastern Asia,At least 2 data points,0,11,0,0
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.2 - Proportion of local breeds classified as being at risk, not-at-risk or at unknown level of risk of extinction",Western Asia,At least 2 data points,0,13,0,0
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.2 - Proportion of local breeds classified as being at risk, not-at-risk or at unknown level of risk of extinction",Developed regions,At least 2 data points,0,55,0,0
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.2 - Proportion of local breeds classified as being at risk, not-at-risk or at unknown level of risk of extinction",Oceania,At least 2 data points,0,20,0,0
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.2 - Proportion of local breeds classified as being at risk, not-at-risk or at unknown level of risk of extinction",Sub-Saharan Africa,At least 2 data points,0,51,0,0
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.2 - Proportion of local breeds classified as being at risk, not-at-risk or at unknown level of risk of extinction",Latin America and the Caribbean,At least 2 data points,0,48,0,0
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.a,"Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",2.a.1 - The agriculture orientation index for government expenditures,Northern Africa,At least 1 data point,4,6,0.67,0.55
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.a,"Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",2.a.1 - The agriculture orientation index for government expenditures,Southern Asia,At least 1 data point,9,9,1,0.55
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.a,"Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",2.a.1 - The agriculture orientation index for government expenditures,Caucasus and Central Asia,At least 1 data point,4,8,0.5,0.55
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.a,"Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",2.a.1 - The agriculture orientation index for government expenditures,Eastern Asia,At least 1 data point,3,6,0.5,0.55
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.a,"Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",2.a.1 - The agriculture orientation index for government expenditures,South-eastern Asia,At least 1 data point,6,11,0.55,0.55
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.a,"Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",2.a.1 - The agriculture orientation index for government expenditures,Western Asia,At least 1 data point,9,13,0.69,0.55
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.a,"Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",2.a.1 - The agriculture orientation index for government expenditures,Developed regions,At least 1 data point,39,55,0.71,0.55
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.a,"Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",2.a.1 - The agriculture orientation index for government expenditures,Oceania,At least 1 data point,6,20,0.3,0.55
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.a,"Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",2.a.1 - The agriculture orientation index for government expenditures,Sub-Saharan Africa,At least 1 data point,29,51,0.57,0.55
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.a,"Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",2.a.1 - The agriculture orientation index for government expenditures,Latin America and the Caribbean,At least 1 data point,14,48,0.29,0.55
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.a,"Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",2.a.1 - The agriculture orientation index for government expenditures,Northern Africa,At least 2 data points,4,6,0.67,0.54
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.a,"Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",2.a.1 - The agriculture orientation index for government expenditures,Southern Asia,At least 2 data points,9,9,1,0.54
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.a,"Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",2.a.1 - The agriculture orientation index for government expenditures,Caucasus and Central Asia,At least 2 data points,4,8,0.5,0.54
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.a,"Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",2.a.1 - The agriculture orientation index for government expenditures,Eastern Asia,At least 2 data points,3,6,0.5,0.54
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.a,"Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",2.a.1 - The agriculture orientation index for government expenditures,South-eastern Asia,At least 2 data points,6,11,0.55,0.54
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.a,"Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",2.a.1 - The agriculture orientation index for government expenditures,Western Asia,At least 2 data points,9,13,0.69,0.54
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.a,"Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",2.a.1 - The agriculture orientation index for government expenditures,Developed regions,At least 2 data points,39,55,0.71,0.54
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.a,"Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",2.a.1 - The agriculture orientation index for government expenditures,Oceania,At least 2 data points,6,20,0.3,0.54
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.a,"Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",2.a.1 - The agriculture orientation index for government expenditures,Sub-Saharan Africa,At least 2 data points,28,51,0.55,0.54
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.a,"Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",2.a.1 - The agriculture orientation index for government expenditures,Latin America and the Caribbean,At least 2 data points,14,48,0.29,0.54
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.a,"Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",2.a.2 - Total official flows (official development assistance plus other official flows) to the agriculture sector,Northern Africa,At least 1 data point,5,6,0.83,0.68
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.a,"Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",2.a.2 - Total official flows (official development assistance plus other official flows) to the agriculture sector,Southern Asia,At least 1 data point,9,9,1,0.68
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.a,"Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",2.a.2 - Total official flows (official development assistance plus other official flows) to the agriculture sector,Caucasus and Central Asia,At least 1 data point,8,8,1,0.68
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.a,"Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",2.a.2 - Total official flows (official development assistance plus other official flows) to the agriculture sector,Eastern Asia,At least 1 data point,3,6,0.5,0.68
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.a,"Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",2.a.2 - Total official flows (official development assistance plus other official flows) to the agriculture sector,South-eastern Asia,At least 1 data point,9,11,0.82,0.68
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.a,"Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",2.a.2 - Total official flows (official development assistance plus other official flows) to the agriculture sector,Western Asia,At least 1 data point,10,13,0.77,0.68
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.a,"Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",2.a.2 - Total official flows (official development assistance plus other official flows) to the agriculture sector,Developed regions,At least 1 data point,10,55,0.18,0.68
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.a,"Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",2.a.2 - Total official flows (official development assistance plus other official flows) to the agriculture sector,Oceania,At least 1 data point,15,20,0.75,0.68
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.a,"Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",2.a.2 - Total official flows (official development assistance plus other official flows) to the agriculture sector,Sub-Saharan Africa,At least 1 data point,50,51,0.98,0.68
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.a,"Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",2.a.2 - Total official flows (official development assistance plus other official flows) to the agriculture sector,Latin America and the Caribbean,At least 1 data point,35,48,0.73,0.68
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.a,"Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",2.a.2 - Total official flows (official development assistance plus other official flows) to the agriculture sector,Northern Africa,At least 2 data points,5,6,0.83,0.68
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.a,"Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",2.a.2 - Total official flows (official development assistance plus other official flows) to the agriculture sector,Southern Asia,At least 2 data points,9,9,1,0.68
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.a,"Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",2.a.2 - Total official flows (official development assistance plus other official flows) to the agriculture sector,Caucasus and Central Asia,At least 2 data points,8,8,1,0.68
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.a,"Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",2.a.2 - Total official flows (official development assistance plus other official flows) to the agriculture sector,Eastern Asia,At least 2 data points,3,6,0.5,0.68
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.a,"Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",2.a.2 - Total official flows (official development assistance plus other official flows) to the agriculture sector,South-eastern Asia,At least 2 data points,9,11,0.82,0.68
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.a,"Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",2.a.2 - Total official flows (official development assistance plus other official flows) to the agriculture sector,Western Asia,At least 2 data points,10,13,0.77,0.68
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.a,"Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",2.a.2 - Total official flows (official development assistance plus other official flows) to the agriculture sector,Developed regions,At least 2 data points,10,55,0.18,0.68
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.a,"Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",2.a.2 - Total official flows (official development assistance plus other official flows) to the agriculture sector,Oceania,At least 2 data points,15,20,0.75,0.68
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.a,"Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",2.a.2 - Total official flows (official development assistance plus other official flows) to the agriculture sector,Sub-Saharan Africa,At least 2 data points,50,51,0.98,0.68
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.a,"Increase investment, including through enhanced international cooperation, in rural infrastructure, agricultural research and extension services, technology development and plant and livestock gene banks in order to enhance agricultural productive capacity in developing countries, in particular least developed countries",2.a.2 - Total official flows (official development assistance plus other official flows) to the agriculture sector,Latin America and the Caribbean,At least 2 data points,35,48,0.73,0.68
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.b,"Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round",2.b.1 - Producer Support Estimate,Caucasus and Central Asia,At least 1 data point,1,8,0.13,0.13
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.b,"Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round",2.b.1 - Producer Support Estimate,Eastern Asia,At least 1 data point,2,6,0.33,0.13
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.b,"Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round",2.b.1 - Producer Support Estimate,South-eastern Asia,At least 1 data point,1,11,0.09,0.13
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.b,"Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round",2.b.1 - Producer Support Estimate,Western Asia,At least 1 data point,1,13,0.08,0.13
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.b,"Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round",2.b.1 - Producer Support Estimate,Developed regions,At least 1 data point,20,55,0.36,0.13
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.b,"Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round",2.b.1 - Producer Support Estimate,Sub-Saharan Africa,At least 1 data point,1,51,0.02,0.13
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.b,"Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round",2.b.1 - Producer Support Estimate,Latin America and the Caribbean,At least 1 data point,4,48,0.08,0.13
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.b,"Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round",2.b.1 - Producer Support Estimate,Caucasus and Central Asia,At least 2 data points,1,8,0.13,0.13
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.b,"Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round",2.b.1 - Producer Support Estimate,Eastern Asia,At least 2 data points,2,6,0.33,0.13
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.b,"Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round",2.b.1 - Producer Support Estimate,South-eastern Asia,At least 2 data points,1,11,0.09,0.13
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.b,"Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round",2.b.1 - Producer Support Estimate,Western Asia,At least 2 data points,1,13,0.08,0.13
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.b,"Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round",2.b.1 - Producer Support Estimate,Developed regions,At least 2 data points,20,55,0.36,0.13
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.b,"Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round",2.b.1 - Producer Support Estimate,Sub-Saharan Africa,At least 2 data points,1,51,0.02,0.13
2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.b,"Correct and prevent trade restrictions and distortions in world agricultural markets, including through the parallel elimination of all forms of agricultural export subsidies and all export measures with equivalent effect, in accordance with the mandate of the Doha Development Round",2.b.1 - Producer Support Estimate,Latin America and the Caribbean,At least 2 data points,4,48,0.08,0.13
3,Ensure healthy lives and promote well-being for all at all ages,3.1,"By 2030, reduce the global maternal mortality ratio to less than 70 per 100,000 live births",3.1.1 - Maternal mortality ratio,Northern Africa,At least 1 data point,5,6,0.83,0.8
3,Ensure healthy lives and promote well-being for all at all ages,3.1,"By 2030, reduce the global maternal mortality ratio to less than 70 per 100,000 live births",3.1.1 - Maternal mortality ratio,Southern Asia,At least 1 data point,9,9,1,0.8
3,Ensure healthy lives and promote well-being for all at all ages,3.1,"By 2030, reduce the global maternal mortality ratio to less than 70 per 100,000 live births",3.1.1 - Maternal mortality ratio,Caucasus and Central Asia,At least 1 data point,8,8,1,0.8
3,Ensure healthy lives and promote well-being for all at all ages,3.1,"By 2030, reduce the global maternal mortality ratio to less than 70 per 100,000 live births",3.1.1 - Maternal mortality ratio,Eastern Asia,At least 1 data point,4,6,0.67,0.8
3,Ensure healthy lives and promote well-being for all at all ages,3.1,"By 2030, reduce the global maternal mortality ratio to less than 70 per 100,000 live births",3.1.1 - Maternal mortality ratio,South-eastern Asia,At least 1 data point,11,11,1,0.8
3,Ensure healthy lives and promote well-being for all at all ages,3.1,"By 2030, reduce the global maternal mortality ratio to less than 70 per 100,000 live births",3.1.1 - Maternal mortality ratio,Western Asia,At least 1 data point,13,13,1,0.8
